DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2019-Q4,12.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2020-Q1,-22.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2020-Q2,-54.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2020-Q3,-17.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2020-Q4,-12.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2021-Q1,11.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2021-Q2,83.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2021-Q3,28.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2021-Q4,9.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2018-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2018-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2018-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2018-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2019-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2019-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2019-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2019-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2020-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2020-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2020-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2020-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2021-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2021-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2021-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HU,2021-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2018-Q1,2.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2018-Q2,4.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2018-Q3,-0.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2018-Q4,-6.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2019-Q1,1.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2019-Q2,-9.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2019-Q3,-8.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2019-Q4,-9.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2020-Q1,-39.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2020-Q2,-43.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2020-Q3,-20.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2020-Q4,-12.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2021-Q1,-20.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2021-Q2,62.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2021-Q3,41.7,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IE,2021-Q4,-4.7,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2018-Q1,-22.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2018-Q2,-19.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2018-Q3,-1.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2018-Q4,-13.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2019-Q1,4.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2019-Q2,-13.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2019-Q3,-16.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2019-Q4,-9.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2020-Q1,-20.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2020-Q2,-16.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2020-Q3,28.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2020-Q4,32.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2021-Q1,64.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2021-Q2,61.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2021-Q3,24.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IS,2021-Q4,16.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2018-Q1,4.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2018-Q2,2.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2018-Q3,-2.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2018-Q4,-3.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2019-Q1,5.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2019-Q2,8.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2019-Q3,6.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2019-Q4,7.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2020-Q1,-14.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2020-Q2,-32.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2020-Q3,1.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2020-Q4,-0.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2021-Q1,16.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2021-Q2,59.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2021-Q3,5.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,IT,2021-Q4,10.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2018-Q1,13.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2018-Q2,0.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2018-Q3,0.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2018-Q4,-6.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2019-Q1,-10.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2019-Q2,27.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2019-Q3,19.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2019-Q4,20.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2020-Q1,15.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2020-Q2,-5.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2020-Q3,8.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2020-Q4,17.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2021-Q1,29.9,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2021-Q2,36.7,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2021-Q3,9.0,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LT,2021-Q4,12.1,e
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2018-Q1,-30.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2018-Q2,-4.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2018-Q3,8.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2018-Q4,-3.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2019-Q1,-2.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2019-Q2,3.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2019-Q3,-10.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2019-Q4,-7.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2020-Q1,-9.0,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2020-Q2,-27.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2020-Q3,-5.2,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2020-Q4,17.4,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2021-Q1,8.4,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2021-Q2,65.1,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2021-Q3,8.8,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LU,2021-Q4,6.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2018-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2018-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2018-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2018-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2019-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2019-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2019-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2019-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2020-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2020-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2020-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2020-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2021-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2021-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2021-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,LV,2021-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2018-Q1,-1.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2018-Q2,0.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2018-Q3,6.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2018-Q4,6.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2019-Q1,13.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2019-Q2,11.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2019-Q3,5.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2019-Q4,1.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2020-Q1,-5.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2020-Q2,1.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2020-Q3,-13.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2020-Q4,0.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2021-Q1,10.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2021-Q2,5.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2021-Q3,25.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NL,2021-Q4,13.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2018-Q1,-3.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2018-Q2,5.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2018-Q3,0.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2018-Q4,1.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2019-Q1,-0.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2019-Q2,-1.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2019-Q3,13.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2019-Q4,14.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2020-Q1,11.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2020-Q2,-0.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2020-Q3,-2.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2020-Q4,-6.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2021-Q1,1.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2021-Q2,-2.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2021-Q3,-10.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,NO,2021-Q4,-9.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2018-Q1,8.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2018-Q2,11.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2018-Q3,6.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2018-Q4,2.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2019-Q1,-0.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2019-Q2,-7.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2019-Q3,-6.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2019-Q4,-8.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2020-Q1,-10.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2020-Q2,-34.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2020-Q3,-2.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2020-Q4,-1.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2021-Q1,3.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2021-Q2,51.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2021-Q3,-3.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PL,2021-Q4,13.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2018-Q1,19.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2018-Q2,26.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2018-Q3,3.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2018-Q4,12.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2019-Q1,9.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2019-Q2,-10.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2019-Q3,1.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2019-Q4,-2.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2020-Q1,-21.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2020-Q2,-44.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2020-Q3,2.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2020-Q4,-8.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2021-Q1,-10.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2021-Q2,100.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2021-Q3,3.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,PT,2021-Q4,16.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2018-Q1,-0.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2018-Q2,-44.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2018-Q3,-22.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2018-Q4,30.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2019-Q1,36.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2019-Q2,61.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2019-Q3,19.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2019-Q4,-10.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2020-Q1,-27.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2020-Q2,-46.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2020-Q3,-9.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2020-Q4,17.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2021-Q1,40.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2021-Q2,93.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2021-Q3,40.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,RO,2021-Q4,13.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2018-Q1,-1.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2018-Q2,1.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2018-Q3,-2.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2018-Q4,-5.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2019-Q1,3.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,SI,2019-Q2,4.6,
